Bond Series,Original Loan Amount,Loan Purchase Date ,Purchase Year,Original Loan To Value,Loan Type ,SONYMA DPAL/CCAL Amount,Original Term,County,FIPS Code,Number of Units,Property Type,Housing Type,Household Size 
Series 109/110,$299730,01/22/2004,2004,97%,Conventional,$13988,360,Queens,36081,2 Family,Detached,Existing,1
Series 109/110,$89240,01/22/2004,2004,97%,Conventional,$5000,360,Ontario,36069,1 Family,Condominium,Existing,1
Series 109/110,$67600,01/22/2004,2004,96.99%,Conventional,$2736,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$70800,01/22/2004,2004,96.99%,Conventional,$5000,360,Albany,36001,1 Family,Detached,Existing,1
Series 109/110,$51400,01/22/2004,2004,96.98%,Conventional,$4336,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$54300,01/22/2004,2004,96.96%,Conventional,$5000,360,Greene,36039,1 Family,Detached,Existing,1
Series 109/110,$94050,01/22/2004,2004,96.96%,Conventional,$4793,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$100350,01/22/2004,2004,96.96%,Conventional,$3752,360,Monroe,36055,1 Family,Detached,Existing,4
Series 109/110,$121200,01/22/2004,2004,96.96%,Conventional,$3846,360,Albany,36001,1 Family,Detached,Existing,2
Series 109/110,$127000,01/22/2004,2004,96.95%,Conventional,$6350,360,Albany,36001,2 Family,Detached,Existing,1
Series 109/110,$63000,01/22/2004,2004,96.92%,Conventional,$5000,360,Livingston,36051,1 Family,Detached,Existing,1
Series 109/110,$65900,01/22/2004,2004,96.91%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$78000,01/22/2004,2004,96.89%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$66400,01/22/2004,2004,96.86%,Conventional,$2370,360,Monroe,36055,1 Family,Detached,Existing,4
Series 109/110,$69258,01/22/2004,2004,96.19%,Conventional,$5000,360,Essex,36031,1 Family,Detached,Existing,2
Series 109/110,$101850,01/22/2004,2004,96.08%,Conventional,$5093,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$38000,01/22/2004,2004,95%,Conventional,$3235,360,Allegany,36003,1 Family,Detached,Existing,2
Series 109/110,$48925,01/22/2004,2004,95%,Conventional,$3421,360,Chemung,36015,1 Family,Detached,Existing,1
Series 109/110,$57000,01/22/2004,2004,95%,Conventional,$4296,360,Broome,36007,1 Family,Detached,Existing,1
Series 109/110,$57000,01/22/2004,2004,95%,Conventional,$5000,360,Fulton,36035,1 Family,Detached,Existing,1
Series 109/110,$57950,01/22/2004,2004,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$76000,01/22/2004,2004,95%,Conventional,$5000,360,Schenectady,36093,1 Family,Detached,Existing,1
Series 109/110,$80750,01/22/2004,2004,95%,Conventional,$4866,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$81700,01/22/2004,2004,95%,Conventional,$4539,360,Broome,36007,1 Family,Detached,Existing,3
Series 109/110,$85500,01/22/2004,2004,95%,Conventional,$4614,360,Tompkins,36109,1 Family,Detached,Existing,3
Series 109/110,$88350,01/22/2004,2004,95%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$225150,01/22/2004,2004,95%,Conventional,$10324,360,Suffolk,36103,1 Family,Detached,Existing,3
Series 109/110,$61750,01/22/2004,2004,95%,Conventional,$5000,360,Rensselaer,36083,2 Family,Detached,Existing,1
Series 109/110,$157700,01/22/2004,2004,95%,Conventional,$7885,480,Rockland,36087,1 Family,Condominium,New,4
Series 109/110,$161405,01/22/2004,2004,95%,Step,$7922,360,Erie,36029,1 Family,Condominium,New,1
Series 109/110,$85400,01/22/2004,2004,94.99%,Conventional,$3952,360,Wayne,36117,1 Family,Detached,Existing,1
Series 109/110,$97800,01/22/2004,2004,94.95%,Conventional,$4289,360,Monroe,36055,1 Family,Detached,Existing,2
Series 109/110,$52200,01/22/2004,2004,94.91%,Conventional,$3067,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$55125,01/22/2004,2004,92.91%,Conventional,$4511,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$185000,01/22/2004,2004,92.5%,Conventional,$8497,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 109/110,$44200,01/22/2004,2004,91.13%,Conventional,$3241,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 109/110,$64800,01/22/2004,2004,90%,Conventional,$4226,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$69300,01/22/2004,2004,90%,Conventional,,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$110700,01/22/2004,2004,90%,Conventional,$2948,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 109/110,$103258,01/22/2004,2004,89.43%,Step,,360,Tompkins,36109,1 Family,Detached,New,2
Series 109/110,$58050,01/22/2004,2004,89.31%,Conventional,$4856,360,Monroe,36055,1 Family,Detached,Existing,2
Series 109/110,$81000,01/22/2004,2004,89.01%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$79000,01/22/2004,2004,88.76%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$96500,01/22/2004,2004,88.53%,Conventional,$4723,360,Monroe,36055,1 Family,Detached,Existing,3
Series 109/110,$233950,01/22/2004,2004,88.28%,Conventional,$10006,360,Queens,36081,1 Family,Attached,Existing,2
Series 109/110,$75000,01/22/2004,2004,88.24%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,2
Series 109/110,$206750,01/22/2004,2004,87.05%,Conventional,$10288,360,Suffolk,36103,1 Family,Detached,Existing,5
Series 109/110,$143390,01/22/2004,2004,86.38%,Step,$4610,360,Monroe,36055,1 Family,Detached,New,1
Series 109/110,$54315,01/22/2004,2004,85%,Conventional,$4597,360,Ontario,36069,1 Family,Detached,Existing,2
Series 109/110,$49000,01/22/2004,2004,83.05%,Conventional,$4148,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$74500,01/22/2004,2004,80.98%,Conventional,$5000,360,Ontario,36069,1 Family,Detached,Existing,3
Series 109/110,$68000,01/22/2004,2004,80%,Conventional,$4473,360,Genesee,36037,1 Family,Detached,Existing,1
Series 109/110,$72000,01/22/2004,2004,80%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
Series 109/110,$77600,01/22/2004,2004,80%,Conventional,$4866,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$174400,01/22/2004,2004,80%,Conventional,,360,Suffolk,36103,1 Family,Detached,Existing,3
Series 109/110,$226800,01/22/2004,2004,80%,Conventional,$9614,360,Queens,36081,1 Family,Detached,Existing,1
Series 109/110,$95900,01/22/2004,2004,79.98%,Conventional,$5000,360,Saratoga,36091,1 Family,Attached,Existing,1
Series 109/110,$87900,01/22/2004,2004,79.98%,Conventional,$5000,360,Schenectady,36093,1 Family,Detached,Existing,1
Series 109/110,$159600,01/22/2004,2004,79.8%,Conventional,$7980,360,Suffolk,36103,1 Family,Detached,Existing,3
Series 109/110,$210000,01/22/2004,2004,77.78%,Conventional,$10500,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 109/110,$217100,01/22/2004,2004,77.18%,Conventional,$8458,360,Nassau,36059,1 Family,Detached,Existing,4
Series 109/110,$74000,01/22/2004,2004,74.75%,Conventional,$4737,360,Saratoga,36091,1 Family,Detached,Existing,1
Series 109/110,$70000,01/22/2004,2004,70%,Conventional,$5000,360,Oneida,36065,1 Family,Detached,Existing,2
Series 109/110,$32090,01/22/2004,2004,68.28%,Conventional,$3430,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$112650,01/22/2004,2004,60.1%,Step,$5633,360,Saratoga,36091,1 Family,Detached,New,1
Series 109/110,$96000,01/29/2004,2004,99.79%,Step,,360,Tioga,36107,1 Family,Detached,New,4
Series 109/110,$36860,01/29/2004,2004,97%,Conventional,$3418,360,Cattaraugus,36009,1 Family,Detached,Existing,2
Series 109/110,$37830,01/29/2004,2004,97%,Conventional,$5000,360,Delaware,36025,1 Family,Detached,Existing,2
Series 109/110,$40740,01/29/2004,2004,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$41710,01/29/2004,2004,97%,Conventional,$4292,360,Monroe,36055,1 Family,Detached,Existing,3
Series 109/110,$46560,01/29/2004,2004,97%,Conventional,$3401,360,Chautauqua,36013,1 Family,Detached,Existing,3
Series 109/110,$48500,01/29/2004,2004,97%,Conventional,$4122,360,Oneida,36065,1 Family,Detached,Existing,2
Series 109/110,$54320,01/29/2004,2004,97%,Conventional,$4324,360,Steuben,36101,1 Family,Detached,Existing,1
Series 109/110,$55290,01/29/2004,2004,97%,Conventional,$3944,360,Schuyler,36097,1 Family,Detached,Existing,2
Series 109/110,$56357,01/29/2004,2004,97%,Conventional,$4686,360,Seneca,36099,1 Family,Detached,Existing,1
Series 109/110,$77600,01/29/2004,2004,97%,Conventional,$5000,360,Broome,36007,1 Family,Detached,Existing,1
Series 109/110,$79540,01/29/2004,2004,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$86330,01/29/2004,2004,97%,Conventional,$4601,360,Niagara,36063,1 Family,Detached,Existing,1
Series 109/110,$87200,01/29/2004,2004,97%,Conventional,$3358,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$88270,01/29/2004,2004,97%,Conventional,$5000,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 109/110,$92150,01/29/2004,2004,97%,Conventional,$4188,360,Albany,36001,1 Family,Detached,Existing,1
Series 109/110,$67900,01/29/2004,2004,97%,Conventional,$5000,360,Albany,36001,2 Family,Detached,Existing,1
Series 109/110,$92635,01/29/2004,2004,97%,Conventional,$4741,360,Onondaga,36067,2 Family,Detached,Existing,1
Series 109/110,$70800,01/29/2004,2004,96.99%,Conventional,$4509,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$116850,01/29/2004,2004,96.97%,Conventional,$5582,360,Erie,36029,2 Family,Detached,Existing,1
Series 109/110,$89450,01/29/2004,2004,96.96%,Conventional,$3058,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$79500,01/29/2004,2004,96.95%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,2
Series 109/110,$52350,01/29/2004,2004,96.94%,Conventional,$3214,360,Cortland,36023,1 Family,Detached,Existing,1
Series 109/110,$63000,01/29/2004,2004,96.92%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$64800,01/29/2004,2004,96.86%,Conventional,$1274,360,Niagara,36063,1 Family,Detached,Existing,1
Series 109/110,$24200,01/29/2004,2004,96.8%,Conventional,$4388,360,Montgomery,36057,1 Family,Detached,Existing,1
Series 109/110,$38000,01/29/2004,2004,95%,Conventional,$3445,360,Niagara,36063,1 Family,Detached,Existing,1
Series 109/110,$50350,01/29/2004,2004,95%,Conventional,$4572,360,Chemung,36015,1 Family,Detached,Existing,7
Series 109/110,$71250,01/29/2004,2004,95%,Conventional,$4278,360,Essex,36031,1 Family,Detached,Existing,1
Series 109/110,$99750,01/29/2004,2004,95%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$159600,01/29/2004,2004,95%,Conventional,$7014,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 109/110,$76000,01/29/2004,2004,95%,Conventional,$4269,360,Orange,36071,2 Family,Detached,Existing,1
Series 109/110,$115900,01/29/2004,2004,95%,Conventional,,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 109/110,$232750,01/29/2004,2004,95%,Conventional,$8252,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 109/110,$87850,01/29/2004,2004,94.97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$58400,01/29/2004,2004,94.96%,Conventional,$3849,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$82450,01/29/2004,2004,91.61%,Conventional,$5000,360,Jefferson,36045,1 Family,Detached,Existing,4
Series 109/110,$79975,01/29/2004,2004,90.9%,Step,$4100,360,Wyoming,36121,1 Family,Detached,New,1
Series 109/110,$80100,01/29/2004,2004,90%,Conventional,$3191,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$91800,01/29/2004,2004,90%,Conventional,,360,Rensselaer,36083,1 Family,Detached,Existing,2
Series 109/110,$92250,01/29/2004,2004,90%,Conventional,$4613,360,Dutchess,36027,1 Family,Condominium,Existing,2
Series 109/110,$116100,01/29/2004,2004,90%,Conventional,$2901,360,Suffolk,36103,1 Family,Cooperative,Existing,1
Series 109/110,$268000,01/29/2004,2004,89.93%,Conventional,$9408,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 109/110,$79500,01/29/2004,2004,88.83%,Conventional,$4251,360,Tompkins,36109,1 Family,Detached,Existing,5
Series 109/110,$61604,01/29/2004,2004,83.25%,Conventional,,360,Monroe,36055,1 Family,Detached,Existing,3
Series 109/110,$130650,01/29/2004,2004,81.4%,Conventional,$6533,360,Suffolk,36103,1 Family,Detached,Existing,7
Series 109/110,$63200,01/29/2004,2004,80%,Conventional,$1042,360,Wayne,36117,1 Family,Detached,Existing,3
Series 109/110,$64000,01/29/2004,2004,80%,Conventional,$5000,360,Montgomery,36057,1 Family,Detached,Existing,2
Series 109/110,$68000,01/29/2004,2004,80%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,4
Series 109/110,$102900,01/29/2004,2004,80%,Step,$5145,360,Erie,36029,1 Family,Detached,New,5
Series 109/110,$236000,01/29/2004,2004,80%,Conventional,$10508,360,Rockland,36087,1 Family,Detached,Existing,4
Series 109/110,$56400,01/29/2004,2004,80%,Conventional,$3024,360,Erie,36029,1 Family,Condominium,Existing,1
Series 109/110,$90000,01/29/2004,2004,80%,Conventional,$2482,360,Westchester,36119,1 Family,Condominium,Existing,2
Series 109/110,$102400,01/29/2004,2004,80%,Conventional,,360,Westchester,36119,1 Family,Cooperative,Existing,2
Series 109/110,$50000,01/29/2004,2004,75.76%,Conventional,$4015,360,Onondaga,36067,1 Family,Detached,Existing,2
Series 109/110,$229500,01/29/2004,2004,75.25%,Conventional,$10159,360,Richmond,36085,1 Family,Detached,Existing,1
Series 109/110,$53750,01/29/2004,2004,71.67%,Conventional,$3688,360,Niagara,36063,1 Family,Detached,Existing,2
Series 109/110,$100000,01/29/2004,2004,70.42%,Conventional,$5000,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 109/110,$56640,01/29/2004,2004,62.59%,Conventional,$3856,360,Tompkins,36109,1 Family,Detached,Existing,3
Series 109/110,$70400,01/29/2004,2004,51.97%,Step,,360,Livingston,36051,1 Family,PUD,New,1
Series 109/110,$51000,01/29/2004,2004,48.57%,Conventional,,360,Chautauqua,36013,1 Family,Detached,Existing,2
Series 109/110,$78800,02/05/2004,2004,99.75%,Step,$5000,360,Tioga,36107,1 Family,Manufactured,New,3
Series 109/110,$41225,02/05/2004,2004,97%,Conventional,$3716,360,Steuben,36101,1 Family,Detached,Existing,3
Series 109/110,$43650,02/05/2004,2004,97%,Conventional,$3137,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$49470,02/05/2004,2004,97%,Conventional,$3245,360,Otsego,36077,1 Family,Detached,Existing,2
Series 109/110,$52380,02/05/2004,2004,97%,Conventional,$2610,360,Oswego,36075,1 Family,Detached,Existing,5
Series 109/110,$53350,02/05/2004,2004,97%,Conventional,$4292,360,Jefferson,36045,1 Family,Detached,Existing,3
Series 109/110,$53350,02/05/2004,2004,97%,Conventional,$4021,360,Wayne,36117,1 Family,Detached,Existing,2
Series 109/110,$55290,02/05/2004,2004,97%,Conventional,$4134,360,Chemung,36015,1 Family,Detached,Existing,2
Series 109/110,$57230,02/05/2004,2004,97%,Conventional,$2023,360,Chautauqua,36013,1 Family,Detached,Existing,2
Series 109/110,$59170,02/05/2004,2004,97%,Conventional,$3620,360,Herkimer,36043,1 Family,Detached,Existing,2
Series 109/110,$64990,02/05/2004,2004,97%,Conventional,$3723,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$64990,02/05/2004,2004,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 109/110,$66445,02/05/2004,2004,97%,Conventional,$4152,360,Broome,36007,1 Family,Detached,Existing,1
Series 109/110,$67900,02/05/2004,2004,97%,Conventional,$4248,360,St. Lawrence,36089,1 Family,Detached,Existing,1
Series 109/110,$72750,02/05/2004,2004,97%,Conventional,$4666,360,Clinton,36019,1 Family,Detached,Existing,1
Series 109/110,$74690,02/05/2004,2004,97%,Conventional,$4858,360,Schenectady,36093,1 Family,Detached,Existing,1
Series 109/110,$75660,02/05/2004,2004,97%,Conventional,$4949,360,Delaware,36025,1 Family,Detached,Existing,1
Series 109/110,$76630,02/05/2004,2004,97%,Conventional,$3438,360,Broome,36007,1 Family,Detached,Existing,3
Series 109/110,$87300,02/05/2004,2004,97%,Conventional,$5000,360,Genesee,36037,1 Family,Detached,Existing,1
Series 109/110,$87300,02/05/2004,2004,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$90210,02/05/2004,2004,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,4
Series 109/110,$90210,02/05/2004,2004,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$90210,02/05/2004,2004,97%,Conventional,$5000,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 109/110,$94575,02/05/2004,2004,97%,Conventional,$5000,360,Orange,36071,1 Family,Detached,Existing,2
Series 109/110,$95545,02/05/2004,2004,97%,Conventional,$5000,360,Chemung,36015,1 Family,Detached,Existing,1
Series 109/110,$95545,02/05/2004,2004,97%,Conventional,$5000,360,Seneca,36099,1 Family,Detached,Existing,2
Series 109/110,$97000,02/05/2004,2004,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,2
Series 109/110,$101750,02/05/2004,2004,97%,Conventional,$5088,360,Tompkins,36109,1 Family,Detached,Existing,3
Series 109/110,$101850,02/05/2004,2004,97%,Conventional,$5093,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$121890,02/05/2004,2004,97%,Conventional,$3139,360,Ulster,36111,1 Family,Detached,Existing,1
Series 109/110,$174600,02/05/2004,2004,97%,Conventional,$5502,360,Dutchess,36027,1 Family,Detached,Existing,3
Series 109/110,$203700,02/05/2004,2004,97%,Conventional,$10185,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 109/110,$267720,02/05/2004,2004,97%,Conventional,$7084,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 109/110,$55290,02/05/2004,2004,97%,Conventional,$4729,360,Erie,36029,2 Family,Detached,Existing,4
Series 109/110,$87300,02/05/2004,2004,97%,Conventional,$5000,360,Fulton,36035,2 Family,Detached,Existing,3
Series 109/110,$116400,02/05/2004,2004,97%,Conventional,$5820,360,Erie,36029,2 Family,Detached,Existing,2
Series 109/110,$75272,02/05/2004,2004,97%,Conventional,$5000,360,Dutchess,36027,1 Family,Condominium,Existing,1
Series 109/110,$85350,02/05/2004,2004,96.99%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 109/110,$85350,02/05/2004,2004,96.99%,Conventional,$4293,360,Niagara,36063,1 Family,Detached,Existing,1
Series 109/110,$56250,02/05/2004,2004,96.98%,Conventional,$5000,360,Sullivan,36105,1 Family,Detached,Existing,3
Series 109/110,$112500,02/05/2004,2004,96.98%,Conventional,$5625,360,Albany,36001,1 Family,Detached,Existing,1
Series 109/110,$52850,02/05/2004,2004,96.97%,Conventional,$4122,360,Wyoming,36121,1 Family,Detached,Existing,2
Series 109/110,$62400,02/05/2004,2004,96.97%,Conventional,$4447,360,Erie,36029,1 Family,Detached,Existing,1
Series 109/110,$68850,02/05/2004,2004,96.97%,Conventional,$4599,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 109/110,$92800,02/05/2004,2004,96.97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
Series 109/110,$112000,02/05/2004,2004,96.97%,Conventional,$5465,360,Ulster,36111,1 Family,Detached,Existing,3
Series 109/110,$116150,02/05/2004,2004,96.97%,Conventional,$5808,360,Saratoga,36091,1 Family,Detached,Existing,3
Series 109/110,$198200,02/05/2004,2004,96.97%,Conventional,$8751,360,Dutchess,36027,1 Family,Detached,Existing,4
Series 109/110,$54300,02/05/2004,2004,96.96%,Conventional,$4989,360,Niagara,36063,1 Family,Detached,Existing,1
Series 109/110,$111500,02/05/2004,2004,96.96%,Conventional,$5575,360,Albany,36001,1 Family,Detached,Existing,1
